tweet_count,user_id,username,text,created_at
507,1158355819512991747,Narasi Newsroom,"Badan Nasional Penanggulangan Bencana (BNPB) terus memperbarui total korban banjir bandang dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat lewat Dashboard Penanganan Darurat Banjir dan Longsor Sumatera Tahun 2025.

Hingga Kamis (11/12/2025) pukul 10.30 WIB, tercatat https://t.co/7bzLRD9OHl",Thu Dec 11 03:56:57 +0000 2025
508,780554097388687360,DANIEL  MARISSA and Us 🇦🇺,Banjir Bandang Sumatera akibat dari sebulan Kesalahan Fatal yang dibuat oleh Rakyat Indonesia sendiri - saya pernah menulis Indonesia selalu salah dalam memilih Pemimpinnya sendiri - Penguasa Menjadi Pengusaha dan Pengusaha Menjadi Penguasa - mereka hanya ingin Mencuri #hening,Sat Dec 13 21:21:19 +0000 2025
509,55507370,tvOnenews,"Pemerintah membuka peluang percepatan bantuan kemanusiaan bagi korban banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat.  

Simak berita selengkapnya hanya di https://t.co/GgtZcy4bbs
#HardNews_Sosial #NewsOne #CariBeritaditvOne #PurbayaYudhiSadewa #Pascabanjir #NO3 https://t.co/ERmadun6LH",Wed Dec 17 09:31:01 +0000 2025
510,1039333988966391808,Tauhid Akhmad,"*Menjelang Natal, Ansor Banser Bersihkan Gereja Terdampak Banjir di Tapteng*

Ketua Umum Pimpinan Pusat GP Ansor, H. Addin Jauharudin, menegaskan bahwa tim bantuan yang diturunkan ke wilayah bencana di Sumatera dan Aceh bekerja tanpa melihat latar belakang para korban.",Sat Dec 13 15:18:29 +0000 2025
511,797761417894051840,MarahIchsan🇮🇩,Media asing kembali menyoroti lagi bencana banjir di Sumatera... https://t.co/DrSpJUSGas,Thu Dec 18 07:25:16 +0000 2025
512,69183155,detikcom,Menteri ATR/BPN Nusron Wahid menegaskan hutan bukan komoditas yang bisa diperjualbelikan. Begini katanya. https://t.co/aYzIgZI0Tq,Wed Dec 10 07:47:00 +0000 2025
513,1232322275644444675,Juve Garis Muhasabah,"Banjir Sumatera sudah lebih dari 1000 jiwa tapi gak apa-apa. Kami cuma angka. Sumber suara pada pemilu yang akan datang. Kalian datang aja bawa kamera, posting video sedih di tiktok, dan pulang sambil makan-makan dan ketawa.",Tue Dec 16 09:29:58 +0000 2025
514,131814756,susno duadji,"BANJIR BESAR DI 3 PROPINSI SUMATERA , TERUNGKAP TANDA TANGAN SIAPA, DAN TERauNGKAP SIAPA YG SERAKAH ??
?? https://t.co/OLmllK0bak lewat @YouTube https://t.co/MjXlkygv2p",Thu Dec 04 23:06:05 +0000 2025
515,1427095335084515333,key,"Presiden Prabowo menyetujui turunnya anggaran Rp 60 juta per rumah untuk membantu para korban terdampak mengganti atau memperbaiki hunian mereka yang rusak akibat bencana banjir di Sumatera.
 Total rumah terdampak mencapai 37.546 unit dengan tingkat kerusakan ringan hingga berat. https://t.co/ZcOliUFwzd",Thu Dec 11 08:23:03 +0000 2025
516,862600351,Kitabisa - Aplikasi Warga Bantu Warga,"‼️Pray for Sumatra‼️

Teman-teman, saudara kita di berbagai wilayah dari Sumatra Utara, Sumatra Barat, sampai Aceh sedang mengalami banjir. Sudah ada korban jiwa dan ribuan orang harus mengungsi.

Lewat thread akan Mimin share semua informasi penting terkait banjir, link galag https://t.co/iu4S07Wpvz",Thu Nov 27 13:43:30 +0000 2025
517,1752532657639165952,🄳🄴🄽 🄱🄰🄶🄾🄴🅂,Benarkah narasi dalam Video ini yg menghubungkan kebakaran Gedung tera drone dgn data data pengunaan jasa tera drone untuk pemetaan hutan dan kebun sawit yg ada di Sumatera yg diduga jadi penyebab banjir?? https://t.co/yx7VndMqHQ,Thu Dec 11 08:28:04 +0000 2025
518,71436318,KOMPAS TV,"Terkait banjir Sumatera, Kemenhut Cabut 22 Izin Usaha Pemanfaatan Hutan &amp; Evaluasi Total PT TPL

https://t.co/iOutY6bYM3",Mon Dec 15 15:16:00 +0000 2025
519,1158365502613229568,kopi pagi,@citrabiru_ @prabowo @KemensosRI @BNPB_Indonesia mereka  mana perduli sama nasib korban bencana banjir dan tanah longsor yg terjadi di Sumatera,Tue Dec 16 04:24:47 +0000 2025
